Data,RSI_14
2025-03-18,51.06127581028198
2025-03-19,50.84166324639262
2025-03-20,51.62587148786202
2025-03-21,56.81879261756983
2025-03-24,56.28759046629545
2025-03-25,58.87541066986185
2025-03-26,61.88836984093566
2025-03-27,64.16830266760792
2025-03-28,60.87402275561869
2025-03-31,57.256264156978794
2025-04-01,58.58168766364351
2025-04-02,57.30590989985681
2025-04-03,43.62231201637092
2025-04-04,33.360133849731355
2025-04-07,26.914360628012048
2025-04-08,22.831102991714943
2025-04-09,34.63941524943645
2025-04-10,27.443015235759404
2025-04-11,32.01450045388124
2025-04-14,31.585867476253014
2025-04-15,29.106009162577195
2025-04-16,29.106009162577195
2025-04-17,34.0057387329896
2025-04-22,34.557161732931235
2025-04-23,33.02192207687645
2025-04-24,32.372421351214925
2025-04-25,33.242599211480595
2025-04-28,32.621058441957516
2025-04-29,34.42166283404889
2025-04-30,31.29902447499883
2025-05-02,39.68457018308704
2025-05-05,33.49651287447004
2025-05-06,37.90787954962242
2025-05-07,39.19130249700226
2025-05-08,42.90620281229872
2025-05-09,44.631707663008726
2025-05-12,50.61461997336075
2025-05-13,54.12076767865423
2025-05-14,52.30307267400854
2025-05-15,51.92743545290126
2025-05-16,53.19447810757655
2025-05-19,52.76655149535151
2025-05-20,53.963058228995706
2025-05-21,50.19721293571177
2025-05-22,46.19911086231647
2025-05-23,47.035973907691236
2025-05-26,46.044297589036894
2025-05-27,48.63591862556438
2025-05-28,47.52956196489574
2025-05-29,45.42748866627967
2025-05-30,41.79729591257537
2025-06-02,44.42030056915152
2025-06-03,43.4284282729922
2025-06-04,35.266053202056526
2025-06-05,35.43577137979608
2025-06-06,39.69264948672904
2025-06-09,35.37268297680531
2025-06-10,47.178834456648865
2025-06-11,56.81454061604375
2025-06-12,62.02829699839604
2025-06-13,66.86640867546691
2025-06-16,63.29711091605285
2025-06-17,67.52821134715893
2025-06-18,67.16036777294846
2025-06-20,66.12593289537269
2025-06-23,57.124336317368616
2025-06-24,51.28744145883236
2025-06-25,49.89167512309956
2025-06-26,52.046648510173966
2025-06-27,49.74283539172311
2025-06-30,51.35593493714864
2025-07-01,52.38460309196635
2025-07-02,57.42628052271376
2025-07-03,58.339825782574955
2025-07-04,57.93816525851195
2025-07-07,57.091560672097785
2025-07-08,61.44019235836117
2025-07-09,58.61350716177829
2025-07-10,57.562766216254644
2025-07-11,61.39563141593432
2025-07-14,55.40755120971686
2025-07-15,52.25179201561574
2025-07-16,50.24200530097471
2025-07-17,46.398173747908764
2025-07-18,41.395865449891105
2025-07-21,42.15901084844465
2025-07-22,46.3706780764994
2025-07-23,54.08580712530001
2025-07-24,53.396430502568
2025-07-25,53.902632704652554
2025-07-28,54.3035302940956
2025-07-29,59.26339866213969
2025-07-30,62.72653098038613
2025-07-31,60.57961505618856
2025-08-01,53.95094704428449
2025-08-04,53.16780029746043
2025-08-05,55.13173076462232
2025-08-06,55.703300933107535
2025-08-07,58.143720362182485
2025-08-08,35.25688470182452
2025-08-11,37.67172653976336
2025-08-12,38.82803389155513
2025-08-13,36.89317959070869
2025-08-14,33.70619670837712
2025-08-15,33.621661859571915
2025-08-18,36.69912547982776
2025-08-19,33.879826326356834
2025-08-20,36.84079915318809
2025-08-21,38.070589790122455
2025-08-22,49.30770582706706
2025-08-25,51.48556975593724
2025-08-26,48.7020694835951
2025-08-27,51.65110733179679
2025-08-28,54.82902045941019
2025-08-29,56.903417653034616
2025-09-01,57.642762496569915
2025-09-02,59.512784919558555
2025-09-03,55.143158980844845
2025-09-04,55.14315898084486
2025-09-05,47.81433956831672
2025-09-08,49.732917623691606
2025-09-09,53.1346947523455
2025-09-10,60.13410664725137
2025-09-11,58.19155937885053
2025-09-12,54.729802178724825
2025-09-15,58.21024475045068
2025-09-16,59.12147201160065
2025-09-17,61.44928689618733
2025-09-18,55.92392170593761
2025-09-19,50.373259264585165
2025-09-22,54.63454996956126
2025-09-23,60.872776360042835
2025-09-24,67.512067991489
2025-09-25,63.31972022441259
2025-09-26,61.67005839907276
2025-09-29,55.16898720245295
2025-09-30,50.65097208168745
2025-10-01,49.59070881536044
2025-10-02,45.9641254934811
2025-10-03,44.95261829977091
2025-10-06,41.623373637489
2025-10-07,43.46057070816225
2025-10-08,41.29744928134474
2025-10-09,36.46814863757366
2025-10-10,33.83071843078322
2025-10-13,38.951232099177965
2025-10-14,36.76285106185257
2025-10-15,34.08210206872042
2025-10-16,31.4245295839183
2025-10-17,36.56144532239234
2025-10-20,36.75042373040764
2025-10-21,34.32766309020464
2025-10-22,40.474647549470774
2025-10-23,45.92541350749059
2025-10-24,41.686100572005465
2025-10-27,44.20715882769156
2025-10-28,44.07036990854308
2025-10-29,44.623957273386516
2025-10-30,42.799121639045474
2025-10-31,40.707598712213745
2025-11-03,47.426938541152815
2025-11-04,49.94247569241554
2025-11-05,58.6231984765186
2025-11-06,60.56144324688328
2025-11-07,71.28208913291296
2025-11-10,72.51438779813765
2025-11-11,77.42389498767625
2025-11-12,64.80258261897416
2025-11-13,65.76711328349141
2025-11-14,67.25385899831055
2025-11-17,68.50592060794659
2025-11-18,69.32326145591583
2025-11-19,66.6151934853991
2025-11-21,62.661034930315594
2025-11-24,62.16430927093103
2025-11-25,58.035576524853624
2025-11-26,57.378928325021654
2025-11-27,59.35972443170637
2025-11-28,50.243980076284195
2025-12-01,51.08090521578668
2025-12-02,53.9974939829733
2025-12-03,56.89680195731333
2025-12-04,59.40182306379269
2025-12-05,44.29332315820549
2025-12-08,47.95528979919253
2025-12-09,50.34083053471837
2025-12-10,51.22780610126088
2025-12-11,43.56606973319032
2025-12-12,47.65022871327539
2025-12-15,48.93408510781932
2025-12-16,39.45212478423666
2025-12-17,43.71166109055349
2025-12-18,42.069737712945674
2025-12-19,43.41616745881697
2025-12-22,44.662755413456615
2025-12-23,45.382657299220185
2025-12-26,46.87133059849312
2025-12-29,51.302532944401214
2025-12-30,52.54014504904283
2026-01-02,50.83949762570259
2026-01-05,43.88589345746951
2026-01-06,37.86267700901261
2026-01-07,40.78032551293984
2026-01-08,46.21935162718566
2026-01-09,47.65746157765493
2026-01-12,48.546492720567166
2026-01-13,58.225312967986206
2026-01-14,65.79312055456849
2026-01-15,62.83903564082878
2026-01-16,64.95709113621649
2026-01-19,65.96000978402778
2026-01-20,66.9777953902225
2026-01-21,74.55616610303512
2026-01-22,75.3784799563187
2026-01-23,81.48042022075464
2026-01-26,82.53108765987434
2026-01-27,84.71922904365738
2026-01-28,87.39453680958466
2026-01-29,88.06215060193442
2026-01-30,88.1777444506629
2026-02-02,80.99834097552423
2026-02-03,82.01853526474882
2026-02-04,81.16527090871583
2026-02-05,74.1079479567477
2026-02-06,69.75353705914588
2026-02-09,73.06236229810696
2026-02-10,73.20584557722383
2026-02-11,76.40855868982767
2026-02-12,65.18180257467282
2026-02-13,62.97893708039038
2026-02-18,64.75058304021272
2026-02-19,68.1469670048861
2026-02-20,69.00462694864248
2026-02-23,72.0900705358167
2026-02-24,76.08311236301539
2026-02-25,76.08311236301537
2026-02-26,76.24904505127668
2026-02-27,72.58819661331367
2026-03-02,79.46873018818239
2026-03-03,77.43534660474438
2026-03-04,72.280312981458
2026-03-05,73.07013801626245
2026-03-06,78.22894257341781
2026-03-09,81.09143057234655
2026-03-10,78.68827778160869
2026-03-11,83.13975125635356
2026-03-12,83.54646399940775
2026-03-13,80.11252292335959
2026-03-16,82.23346256985172
2026-03-17,83.85822268508099
2026-03-18,85.01256269636394
2026-03-19,82.71511926370678
2026-03-20,72.37478113614178
2026-03-23,73.52966483834537
2026-03-24,77.09474760003415
2026-03-25,77.68326964567589
2026-03-26,79.02847866162486
2026-03-27,82.12308368495079
2026-03-30,82.6304817951393
2026-03-31,73.86976998940987
2026-04-01,64.26301188886586
2026-04-02,67.02657110474236
2026-04-06,69.59222073146901
2026-04-07,66.55044327441826
2026-04-08,55.121743834126
2026-04-09,60.10677597498422
2026-04-10,63.93753670864501
2026-04-13,66.2339532844578
2026-04-14,56.42735222296077
2026-04-15,52.07381820155007
2026-04-16,58.00865701853621
2026-04-17,48.91556215566011
2026-04-20,51.68174933024197
2026-04-22,53.85518353675327
2026-04-23,55.98723944009438
2026-04-24,53.45413912532838
2026-04-27,54.23460386706714
2026-04-28,54.77898857491917
2026-04-29,59.97897161760857
2026-04-30,60.39345412787858
2026-05-04,61.327980586599864
2026-05-05,57.55899909760948
2026-05-06,50.69801039851353
2026-05-07,46.19629465011486
2026-05-08,44.011079141132115
2026-05-11,47.710659639934526
2026-05-12,44.58060794017254
2026-05-13,40.34362551526938
2026-05-14,42.63866610955075
2026-05-15,45.07307143498659
2026-05-18,49.855967951918345
2026-05-19,48.20778894696603
2026-05-20,41.9370455407816
2026-05-21,43.81112310558935
2026-05-22,41.89710131102399
2026-05-25,37.764213933624276
2026-05-26,38.01039201395053
2026-05-27,35.691760678732834
2026-05-28,34.53870072113553
2026-05-29,32.70354971278351
2026-06-01,35.36636812132029
2026-06-02,34.46877381046036
2026-06-03,33.15083256679925
2026-06-05,31.683138248244376
2026-06-08,34.54393616768911
2026-06-09,34.30950547042437
2026-06-10,38.616276677286876
2026-06-11,39.593666642248564
2026-06-12,36.31068064969554
2026-06-15,27.37558405626457
2026-06-16,25.704760499364227
2026-06-17,25.985424713633833
2026-06-18,28.69299482814182
2026-06-19,28.492552025409054
2026-06-22,32.2635263330186
2026-06-23,33.887170954307024
2026-06-24,29.018202684956705
2026-06-25,30.668653521383746
2026-06-26,28.904446426572676
2026-06-29,29.796566419086147
2026-06-30,28.178232299697754
2026-07-01,28.546997113268915
2026-07-02,30.219001249189603
2026-07-03,34.29475741872447
